id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
6608,546.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.583697575,0.483702858,40.22738685,7340.46077
6609,658.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.482854142,0.445497348,35.11807556,5665.2196
6610,521.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.619887727,0.506686303,43.93997745,8086.38881
6611,618.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508675267,0.456450549,36.54941505,6102.76282
6612,353.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.509158377,0.455135389,36.09379556,6157.05484
6613,642.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.50706065,0.454917386,36.16966007,6771.67497
6614,584.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.586602539,0.495898084,40.82972076,7804.62795
6615,559.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463097152,0.429452031,33.16394425,5322.84043
6616,197.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.545094508,0.468493268,38.86811018,7604.31584
6617,687.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.492076861,0.445308404,35.08458041,5535.05665
6618,421.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.613333283,0.503663416,41.53222072,7714.3231
6619,769.0,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.619887727,0.527735445,45.61979691,8465.88563
6620,281.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.447780771,0.394915268,31.86773783,4867.94772
6621,511.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.52661476,0.463759475,37.25124178,6836.60081
6622,223.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.575237945,0.488638858,39.44864975,7713.4796
6623,575.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403217329,0.407940293,31.39456852,4460.91457
6624,468.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.58249065,0.481173502,40.55976952,7399.87589
6625,498.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.507748656,0.430253104,36.69768447,6019.26248
6626,192.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.538048419,0.465157167,36.82658691,6443.2569
6627,196.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509782413,0.42726083,35.6972028,6157.05484
6628,230.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.566319234,0.471189418,39.44864975,6887.46649
6629,667.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.50476135,0.452680279,36.82816896,6493.63712
6630,442.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.595948108,0.497978979,40.86547798,7575.80124
6631,774.0,12.5,0.25,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.567975637,0.48648622,40.03902035,7064.16978
6632,103.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.638787728,0.506686303,42.18519611,7617.39589
6633,410.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.567975637,0.442557129,36.95787336,6801.32393
6634,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.451103585,0.438612787,32.81456057,5696.02606
6635,19.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.192731658,0.311920972,25.0423614,2384.72892
6636,201.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476202171,0.433737787,34.33876109,5566.52275
6637,41.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.498729997,0.449871489,35.72483444,5569.13925
6638,210.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392540298,0.377566465,29.80324762,4387.74185
6639,561.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.532994856,0.463806532,38.65527495,6491.22353
6640,147.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.582482579,0.485791513,40.22738685,7013.00281
6641,254.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.466279462,0.413380913,31.64262219,5124.8549
6642,705.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.401537849,0.409862936,30.27497178,4203.02762
6643,369.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.523845567,0.460369104,37.96686445,6026.06365
6644,405.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.54054056,0.46389552,37.70659201,6801.49205
6645,299.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.571708025,0.475425424,39.18675925,7284.81478
6646,598.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.424778393,0.430905502,31.44274436,4568.67217
6647,331.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.607679197,0.501359058,42.93997745,7858.68558
6648,574.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.396762494,0.403128905,31.64262219,4281.52619
6649,597.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.569329938,0.436042539,36.01862394,6986.80996
6650,215.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.611462998,0.506686303,42.13008169,7558.00588
6651,107.0,12.5,0.25,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.498657334,0.448608762,37.54210856,5964.79111
6652,19.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.308856187,0.367762987,26.28235597,2625.26916
6653,234.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.459356717,0.403129918,33.99420814,5817.18527
6654,595.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.42213693,0.408038131,31.44841986,4590.82334
6655,707.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.376009787,0.394617089,30.59699446,3708.20502
6656,285.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.498696418,0.411220309,35.88401108,5665.2196
6657,165.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.509782413,0.401067837,36.35683231,6182.75087
6658,712.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.320417393,0.379871916,27.19065136,3049.26032
6659,596.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.44371199,0.403204844,31.78225878,5086.60991
6660,432.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.627442488,0.501877874,43.93700206,8175.45619
6661,540.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.371183688,0.395435754,30.27510191,4334.84122
6662,117.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.529163709,0.448972519,37.7247238,6998.37875
6663,95.0,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.57467888,0.482118713,39.15823782,7163.9441
6664,447.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.502398084,0.456826317,36.30184732,6683.20061
6665,633.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.640742728,0.511834352,44.39094402,8562.37077
6666,48.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.320564713,0.377566465,27.91944764,3238.02815
6667,513.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.466297848,0.434863988,34.76957798,4740.01505
6668,385.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564981991,0.437354261,40.86547798,7483.73632
6669,268.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.572725923,0.48651762,39.92972033,6870.34212
6670,50.0,25.0,0.5,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.51425307,0.455880077,36.67877702,5439.4215
6671,626.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.462752296,0.428771298,33.33119375,5402.48408
6672,737.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.546003143,0.452680279,36.28998253,7024.74836
6673,129.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.533883971,0.443192487,35.72822346,7369.68559
6674,696.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.428321547,0.409987805,31.64262219,4310.6254
6675,715.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.444479717,0.394168935,31.02327724,5643.36045
6676,392.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.594836828,0.492641907,41.36494454,7560.20565
6677,444.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.61854944,0.508336663,44.39094402,8157.23694
6678,186.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.465538066,0.430905502,34.18362679,5234.74696
6679,301.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.466974086,0.434276914,34.25153963,5330.36931
6680,125.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546174929,0.456936833,37.30376378,6540.10545
6681,678.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.599023157,0.476588872,37.20361319,6862.90839
6682,687.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.551264467,0.471161461,39.33251373,6941.82413
6683,284.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.449875425,0.424803532,33.23980604,5004.15434
6684,193.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.513772901,0.462760521,37.80745277,6157.05484
6685,555.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.468305902,0.392836179,31.90931611,5449.4212
6686,745.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.5143032,0.454917386,37.44734554,6125.69538
6687,486.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.404617089,0.401275192,30.13021301,4387.74185
6688,157.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.511522719,0.430368732,36.69768447,6010.76008
6689,242.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.50476135,0.40878935,32.79766623,6301.03442
6690,202.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.467569149,0.409269062,32.78937613,5639.4452
6691,430.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.588987285,0.48651762,40.81318096,7884.56772
6692,258.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.559628479,0.472468254,38.8469565,6515.30587
6693,723.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.480072982,0.442535249,35.11807556,5033.68556
6694,652.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.361519212,0.388860282,28.45383631,3447.0821
6695,616.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.442869304,0.42727728,34.09291711,4930.61903
6696,708.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.572046486,0.468493268,39.92318644,7415.89441
6697,254.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.425010896,0.419215723,31.26836507,4673.38052
6698,425.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.490320807,0.42403139,35.16668937,5902.33288
6699,361.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.423013398,0.412661872,33.84753901,4433.53697
6700,486.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.527724447,0.437354261,35.92331365,7231.02778
6701,171.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.594206083,0.493757519,41.22334958,7998.35059
6702,553.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.462996546,0.403128905,33.84753901,5628.71053
6703,514.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.46555863,0.426679269,33.23244939,5605.221
6704,651.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.450822025,0.401275192,32.84923819,4868.21145
6705,465.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.578889093,0.488527456,40.33593654,7317.95104
6706,148.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.575589557,0.480106144,39.83192591,7714.3231
6707,232.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.440365017,0.398255665,31.77298278,4100.75917
6708,495.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.38895631,0.388819023,29.64786104,4228.81888
6709,596.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.567975637,0.486889324,39.7419306,7667.83619
6710,31.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.346410766,0.382602075,28.74258268,3519.43131
6711,366.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.509560238,0.450692194,36.31114278,6235.45278
6712,169.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.571708025,0.487214901,39.8226933,6643.9019
6713,402.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426228043,0.416107584,32.41787171,4320.87416
6714,691.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.485791513,0.449871489,35.77113923,5636.30874
6715,566.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.477123825,0.43910209,34.33849206,5296.61109
6716,423.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.547743879,0.454917386,36.84586824,6620.09877
6717,626.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.497503209,0.442535249,34.33849206,5663.06579
6718,273.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.529163709,0.418219535,36.84586824,6467.65476
6719,565.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.488876344,0.444587916,35.98855463,5649.03716
6720,241.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.399193166,0.402728888,31.02327724,4062.73953
6721,392.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.54259037,0.44549439,37.07093657,6822.97163
6722,211.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.511413154,0.462760521,37.55556802,6019.26248
6723,582.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.509782413,0.459420676,36.09379556,6226.28514
6724,32.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.364880783,0.364725785,28.21340501,3748.46547
6725,15.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.372318474,0.395435754,30.74824045,3764.31973
6726,683.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.467569149,0.426240102,33.3649925,6249.47082
6727,770.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.498793068,0.449239458,36.82658691,5773.00842
6728,162.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.455384537,0.437317312,33.0201908,5837.21503
6729,541.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.48180056,0.445134287,34.5252582,5482.0813
6730,245.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.612633396,0.504526655,42.11266981,7935.09476
6731,471.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.466297848,0.414830175,33.97877886,5393.56434
6732,657.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449875425,0.398116316,31.86729396,5597.02216
6733,748.0,25.0,0.5,0.38,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.496019026,0.448256199,35.90984596,5496.08506
6734,67.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483671436,0.440375173,35.64822051,5504.75083
6735,547.0,25.0,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.497503209,0.449871489,35.09473308,6299.22636
6736,685.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.552129108,0.472979714,39.38136072,6922.84679
6737,477.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.481472551,0.425331523,34.5252582,5892.161
6738,659.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.536209474,0.444587916,36.31159312,6903.87339
6739,384.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.570329618,0.46389552,43.95536146,8671.71681
6740,18.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.547743879,0.461038635,37.60167915,6752.17704
6741,589.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.599956822,0.495912854,40.56148952,7560.20565
6742,724.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.494906594,0.442111609,35.11807556,4945.79443
6743,711.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.411591443,0.394617089,31.85521692,4952.9856
6744,699.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.474009658,0.439609121,34.76957798,5503.09583
6745,645.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.492076861,0.446434723,35.8744954,5674.02852
6746,745.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.450822025,0.420598245,33.26713681,4572.12637
6747,455.0,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.621749749,0.511298321,43.54582537,7616.70599
6748,618.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.510102557,0.457845739,37.80745277,6058.64876
6749,636.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.506987743,0.452690306,35.37114225,6157.05484
6750,613.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.566645314,0.452680279,36.67877702,6898.39095
6751,389.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.571610169,0.486632377,40.55976952,7369.68559
6752,500.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.442869304,0.424437069,33.85831713,5042.64034
6753,202.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.508104246,0.409384028,35.09473308,5932.23909
6754,516.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.506346175,0.451012573,36.84586824,5919.43076
6755,671.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480072982,0.445497348,35.51371293,5399.86113
6756,57.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.249334678,0.377596581,35.41408191,2605.69676
6757,645.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.62818447,0.528322189,43.33471751,8307.38018
6758,535.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.545094508,0.446518367,37.90850822,6583.45789
6759,583.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.506987743,0.445308404,35.66558539,6132.41738
6760,581.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.465804378,0.405976473,32.81456057,5527.42503
6761,591.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.32833671,0.389593412,29.2486781,3182.69865
6762,445.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.564794821,0.471871207,39.28816181,7565.21124
6763,306.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.509158377,0.455453173,36.69768447,6277.16867
6764,77.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.488014406,0.417908804,33.99420814,5498.46022
6765,691.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.444908279,0.422051395,32.5057415,4850.03746
6766,418.0,12.5,0.25,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.553663086,0.472468254,39.33251373,6821.8081
6767,260.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.593029845,0.493257523,41.3159122,7878.81768
6768,256.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.584016198,0.488112101,40.56148952,7317.95104
6769,474.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.449875425,0.42727728,33.08835541,5329.2632
6770,774.0,25.0,0.5,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.427020997,0.423865656,32.26534639,4245.28573
6771,303.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.442869304,0.429710486,33.59602928,4700.57615
6772,122.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.62809913,0.513721618,43.3126693,8175.45619
6773,421.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.576589776,0.482874674,41.71941614,6598.85404
6774,321.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.539255853,0.469978321,37.72398079,6702.78038
